"obs","id","time","strawberry","blueberry","pina.colada","plain","mixed.berry","price"
2193,"2145672",9871,0,2,0,0,0,65.04
2194,"2145672",9909,0,3,0,0,0,65.04
2195,"2145672",9950,0,2,0,0,0,65.04
2196,"2145672",9957,0,0,0,0,1,65.04
2197,"2145672",9968,0,2,0,0,0,65.04
2199,"2145672",10237,0,2,0,0,0,68.96
2200,"2145672",10263,0,2,0,0,0,68.96
2201,"2145672",10300,1,0,0,0,0,68.96
2203,"2146035",9748,1,0,0,0,1,39.04
2204,"2146035",9763,1,0,0,0,0,58.96
2205,"2146035",9808,1,1,0,0,0,39.04
2206,"2146035",9815,1,1,0,0,1,39.04
2207,"2146035",9913,2,0,0,0,2,33.04
2208,"2146035",9934,3,0,0,0,0,50
2210,"2146035",10293,1,0,0,0,0,68.96
2212,"2146597",9885,0,0,1,0,0,65.04
2214,"2146597",9920,0,1,0,0,0,48.96
2215,"2146597",9927,1,0,0,0,0,65.04
2216,"2146597",9933,0,0,1,0,0,50
2217,"2146597",9941,1,0,0,0,0,65.04
2218,"2146597",9948,1,0,0,0,0,65.04
2220,"2146597",9963,1,0,2,0,0,65.04
2221,"2146597",9968,0,0,1,0,0,65.04
2222,"2146597",9977,0,0,1,0,0,65.04
2223,"2146597",10006,1,0,0,0,0,65.04
2225,"2146597",10031,1,0,0,0,0,65.04
2227,"2146597",10054,1,0,0,0,0,65.04
2228,"2146597",10144,0,0,1,0,0,65.04
2230,"2146597",10179,0,0,2,0,0,65.04
2231,"2146597",10333,2,0,0,0,0,65.04
2232,"2146597",10347,0,0,1,0,0,65.04
2233,"2146621",10200,0,0,0,0,1,68.96
2234,"2146621",10340,0,0,0,0,1,50
2235,"2146738",9810,0,0,0,0,2,65.04
2236,"2146738",9818,1,0,1,0,1,48.96
2237,"2146738",9846,2,0,0,0,2,65.04
2238,"2146738",10459,1,0,0,0,0,68.96
2239,"2147512",10098,1,0,0,0,0,65.04
2240,"2147512",10170,1,0,0,0,0,68.96
2241,"2147751",9714,0,0,0,0,1,58.96
2242,"2147751",9912,0,0,1,0,1,50
2243,"2147751",10390,0,0,0,2,0,50
2244,"2147777",9786,1,2,0,0,0,58.96
2245,"2147777",9806,0,1,1,0,0,39.04
2246,"2147777",9995,1,0,0,0,1,39.04
2247,"2147777",10023,0,0,1,0,1,48.96
2248,"2147777",10164,1,0,0,0,1,68.96
2249,"2147777",10172,1,1,0,0,0,39.04
2250,"2147777",10206,0,0,1,0,0,68.96
2251,"2147777",10255,0,2,0,0,0,68.96
2252,"2147777",10263,1,1,0,0,1,44
2253,"2147777",10271,0,1,0,0,1,58.96
2254,"2147777",10298,1,1,0,0,0,39.04
2255,"2147777",10334,0,2,0,0,0,68.96
2256,"2147777",10354,0,1,0,0,0,68.96
2257,"2147777",10375,0,1,0,0,0,68.96
2258,"2147777",10390,0,1,0,0,0,68.96
2259,"2147777",10447,0,2,0,0,0,68.96
2260,"2147777",10459,0,1,0,0,0,68.96
2261,"2147892",9747,0,2,1,0,0,39.04
2262,"2147892",9766,2,0,0,0,0,58.96
2263,"2147892",9774,2,0,0,0,1,39.04
2264,"2147892",9808,0,1,0,0,0,39.04
2265,"2147892",9907,2,0,0,0,2,65.04
2266,"2147892",9912,2,0,0,0,0,65.04
2267,"2147892",9926,0,1,0,0,0,65.04
2268,"2147892",9950,0,1,0,0,0,65.04
2269,"2147892",9963,0,1,0,0,0,65.04
2270,"2147892",9990,0,2,0,0,2,48.96
2272,"2147892",10144,2,0,0,0,0,68.96
2273,"2147892",10174,0,2,0,0,0,68.96
2274,"2147892",10271,0,2,0,0,0,68.96
2275,"2147892",10279,2,0,0,0,0,39.04
2276,"2147892",10286,5,0,0,0,0,68.96
2277,"2147892",10296,0,2,0,0,0,39.04
2278,"2147892",10300,0,2,0,0,0,68.96
2279,"2147892",10323,0,2,0,0,0,68.96
2280,"2147892",10328,0,2,0,0,0,68.96
2281,"2147892",10340,0,2,0,0,0,50
2282,"2147892",10358,0,0,0,0,2,68.96
2283,"2147892",10379,0,2,0,0,0,68.96
2284,"2147892",10392,0,0,2,0,0,50
2285,"2147892",10418,0,2,0,0,0,68.96
2289,"2147991",9732,0,0,0,0,1,58.96
2290,"2147991",9958,0,0,1,0,0,68.96
2291,"2147991",10150,0,0,0,0,1,68.96
2292,"2147991",10362,0,0,0,1,0,68.96
2294,"2148296",9790,5,0,0,0,0,39.04
2295,"2148296",9821,1,0,1,0,0,65.04
2296,"2148296",9910,1,0,0,0,0,65.04
2297,"2148296",9966,2,0,0,0,0,65.04
2299,"2148924",9707,0,0,0,1,0,58.96
2300,"2148924",9873,0,0,0,1,0,65.04
2301,"2148924",9880,0,0,0,1,0,65.04
2302,"2148924",10076,0,0,0,1,0,65.04
2303,"2148924",10195,0,0,0,1,0,68.96
2304,"2148924",10318,0,0,0,1,0,68.96
2305,"2148924",10447,0,0,0,1,0,50
2307,"2149500",9667,0,0,1,0,0,68.96
2310,"2149500",9677,2,0,1,0,0,58.96
2311,"2149500",9688,0,0,2,0,0,58.96
2312,"2149500",9745,0,0,0,0,1,39.04
2313,"2149500",9763,2,0,0,0,0,58.96
2314,"2149500",9784,0,0,5,0,0,39.04
2315,"2149500",9790,5,0,0,0,0,39.04
2317,"2149500",9808,1,0,0,0,0,39.04
2319,"2149500",9822,0,0,1,0,1,65.04
2320,"2149500",9823,2,0,0,0,0,48.96
2322,"2149500",9841,0,0,2,0,0,39.04
2323,"2149500",9842,2,0,3,0,0,39.04
2324,"2149500",9882,2,0,0,0,0,65.04
2325,"2149500",9901,1,0,0,0,0,65.04
2327,"2149500",9911,1,0,1,0,1,50
2328,"2149500",9929,1,0,1,0,0,65.04
2329,"2149500",9933,0,0,0,0,1,50
2331,"2149500",9959,6,0,0,0,0,65.04
2332,"2149500",9977,2,0,0,0,0,65.04
2333,"2149500",9989,1,0,1,0,0,65.04
2334,"2149500",9991,2,0,3,0,3,48.96
2337,"2149500",10011,2,0,0,0,0,65.04
2338,"2149500",10014,0,0,1,0,0,65.04
2340,"2149500",10028,4,0,0,0,0,65.04
2341,"2149500",10031,1,0,0,0,0,65.04
2342,"2149500",10037,1,0,0,0,0,65.04
2343,"2149500",10042,1,0,2,0,0,65.04
2344,"2149500",10045,0,0,4,0,0,65.04
2346,"2149500",10067,2,0,0,0,0,65.04
2348,"2149500",10074,1,0,0,0,0,65.04
2349,"2149500",10089,2,0,1,0,0,65.04
2350,"2149500",10105,0,0,2,0,0,65.04
2352,"2149500",10109,6,0,0,0,0,33.36
2354,"2149500",10143,1,0,1,0,0,68.96
2355,"2149500",10154,2,0,0,0,0,33.04
2356,"2149500",10172,1,0,2,0,0,39.04
2357,"2149500",10189,0,0,0,0,1,68.96
2358,"2149500",10196,1,0,0,0,0,68.96
2359,"2149500",10208,1,0,0,0,0,68.96
2360,"2149500",10209,1,0,0,0,0,68.96
2362,"2149500",10225,1,0,0,0,0,68.96
2363,"2149500",10236,2,0,0,0,0,68.96
2364,"2149500",10265,1,0,0,0,0,68.96
2365,"2149500",10268,1,0,0,0,0,68.96
2366,"2149500",10296,2,0,0,0,0,39.04
2367,"2149500",10341,4,0,0,0,0,50
2368,"2149500",10343,0,0,3,0,0,50
2370,"2149500",10378,1,0,0,0,0,50
2371,"2149500",10384,0,0,0,0,1,50
2372,"2149500",10401,1,0,0,0,0,68.96
2377,"2149609",9699,0,1,0,0,0,58.96
2378,"2149609",9703,0,1,0,0,0,58.96
2379,"2149609",9941,0,1,0,0,0,65.04
2380,"2149609",9947,0,1,0,0,0,65.04
2381,"2149609",10017,2,0,0,0,0,48.96
2382,"2149609",10074,0,0,0,1,0,65.04
2383,"2150029",9745,0,0,0,1,0,39.04
2384,"2150029",10036,2,0,0,0,0,58.96
2385,"2150029",10041,2,0,0,0,0,65.04
2386,"2150029",10149,1,0,0,0,0,33.04
2388,"2150854",9931,2,0,0,0,0,65.04
2389,"2150854",9948,2,0,0,0,0,65.04
2390,"2150854",9989,4,0,0,0,0,48.96
2391,"2150854",9997,0,0,0,0,1,39.04
2392,"2150854",10296,0,0,1,0,1,39.04
2394,"2151423",9680,2,0,0,0,0,58.96
2395,"2151423",9751,2,0,0,0,0,58.96
2396,"2151423",10045,1,0,0,0,0,65.04
2397,"2151472",9800,1,0,0,0,0,65.04
2398,"2151472",9807,0,1,0,0,2,39.04
2399,"2151613",10054,0,0,0,1,0,65.04
2400,"2151613",10055,0,0,0,1,0,65.04
2401,"2151613",10406,1,0,0,0,0,50
2402,"2151829",10207,0,0,0,1,0,68.96
2403,"2151829",10214,0,0,0,1,0,39.04
2404,"2151829",10282,0,0,0,1,0,68.96
2405,"2152108",10330,0,0,1,0,0,68.96
2406,"2152108",10344,1,0,2,0,0,68.96
2407,"2152264",9974,0,2,0,0,0,65.04
2408,"2152264",10232,0,1,0,0,0,68.96
2409,"2152454",9691,1,1,0,0,0,58.96
2410,"2152454",10088,0,0,0,0,1,50
2411,"2152454",10125,0,0,0,4,0,68.96
2412,"2152454",10147,1,0,0,0,0,68.96
2413,"2152454",10414,2,0,0,0,0,68.96
2414,"2152702",9780,1,0,0,0,0,65.04
2419,"2152702",10065,1,0,0,0,0,65.04
2420,"2152702",10075,2,0,0,0,0,65.04
2421,"2152702",10077,1,0,0,0,0,65.04
2422,"2152702",10088,1,0,0,0,0,65.04
2423,"2152702",10108,1,0,0,0,0,65.04
2424,"2152702",10121,2,0,0,0,0,68.96
2425,"2152702",10129,1,0,0,0,0,68.96
2427,"2152702",10136,2,0,0,0,0,68.96
2428,"2152702",10141,0,0,0,0,2,68.96
2429,"2152702",10176,1,0,0,0,0,68.96
2430,"2152702",10189,1,0,0,0,0,68.96
2431,"2152702",10199,2,0,0,0,0,68.96
2432,"2152702",10210,1,0,0,0,0,68.96
2434,"2152702",10223,1,0,0,0,0,68.96
2435,"2152702",10228,1,0,0,0,0,68.96
2436,"2152702",10248,1,0,0,0,0,68.96
2437,"2152702",10263,4,0,0,0,0,68.96
2438,"2152702",10267,1,0,0,0,0,68.96
2439,"2152702",10278,2,0,0,0,0,68.96
2440,"2152702",10291,1,0,0,0,0,68.96
2441,"2152702",10305,2,0,0,0,0,68.96
2442,"2152702",10353,2,0,0,0,0,68.96
2443,"2152702",10373,1,0,0,0,0,68.96
2444,"2152702",10389,3,0,0,0,0,68.96
2445,"2152702",10411,2,0,0,0,0,68.96
2446,"2152702",10429,1,0,0,0,0,68.96
2447,"2152702",10430,2,0,0,0,0,50
2448,"2152702",10436,0,1,0,0,0,50
2449,"2152975",9875,1,0,0,0,0,65.04
2450,"2152975",10059,1,0,0,0,0,65.04
2451,"2153015",9951,1,0,0,0,0,65.04
2453,"2153015",9965,1,0,0,0,0,65.04
2454,"2153015",9970,1,0,0,0,0,65.04
2455,"2153015",9984,1,0,0,0,0,65.04
2456,"2153015",10000,1,0,0,0,0,65.04
2457,"2153163",10175,3,0,3,0,0,39.04
2458,"2153163",10179,0,3,0,0,0,68.96
2459,"2153163",10269,0,3,0,0,0,58.96
2460,"2153163",10276,9,0,0,0,0,39.04
2461,"2153163",10297,3,6,3,0,0,39.04
2462,"2153163",10301,3,12,0,0,6,39.04
2463,"2153387",10090,0,1,0,0,0,65.04
2464,"2153387",10098,0,3,0,0,0,65.04
2465,"2153387",10107,0,1,0,0,0,65.04
2466,"2153387",10113,2,0,0,0,1,50
2467,"2153387",10121,6,0,0,0,0,50
2468,"2153387",10146,0,2,0,0,0,68.96
2469,"2153387",10362,0,1,0,0,0,68.96
2470,"2153387",10383,1,0,0,0,0,68.96
2471,"2153387",10405,1,0,0,0,0,68.96
2472,"2153494",9747,0,0,0,1,0,58.96
2473,"2153494",9872,0,0,0,1,0,65.04
2474,"2153494",10018,0,1,0,0,0,48.96
2475,"2153494",10333,0,0,0,1,0,68.96
2476,"2153494",10339,0,0,0,1,0,50
2477,"2153619",9688,1,0,1,0,1,58.96
2478,"2153619",9780,0,1,0,0,0,65.04
2479,"2153619",9807,0,0,1,0,0,65.04
2480,"2153619",9902,0,1,1,0,0,65.04
2482,"2153619",10102,0,0,6,0,0,65.04
2483,"2153619",10122,1,0,0,0,1,68.96
2484,"2153619",10366,1,0,1,0,0,68.96
2485,"2153619",10456,0,0,1,0,0,68.96
2486,"2154278",9688,0,0,0,0,1,58.96
2487,"2154278",10128,0,0,0,1,0,68.96
2488,"2154278",10214,0,0,0,0,1,68.96
2490,"2154351",9918,0,0,0,1,0,50
2491,"2154351",10320,1,0,1,0,0,68.96
2492,"2154849",10343,0,1,0,0,0,68.96
2493,"2154849",10374,1,0,0,0,0,65.04
2494,"2154849",10432,0,1,0,0,1,24.96
2497,"2155697",9758,0,0,0,1,0,58.96
2498,"2155697",9762,0,0,0,2,0,58.96
2499,"2155697",9770,0,0,0,1,0,58.96
2500,"2155697",9791,0,0,0,1,0,65.04
2501,"2155697",9898,0,0,0,1,0,65.04
2502,"2155697",9923,0,0,0,1,0,65.04
2503,"2155697",9955,0,0,0,1,0,33.04
2504,"2155697",10055,0,0,0,1,0,65.04
2505,"2155697",10133,0,0,0,1,0,68.96
2506,"2155697",10148,0,0,0,1,0,68.96
2507,"2155697",10190,0,0,0,1,0,68.96
2508,"2155697",10198,0,0,0,1,0,68.96
2509,"2155697",10241,0,0,0,1,0,68.96
2510,"2155697",10267,0,0,0,2,0,68.96
2511,"2155697",10277,0,0,0,1,0,68.96
2512,"2155697",10326,0,0,0,1,0,68.96
2513,"2155929",10170,1,1,0,0,1,39.04
2514,"2155929",10171,0,1,0,0,0,39.04
2515,"2155929",10173,0,1,0,0,0,39.04
2516,"2155929",10238,1,0,0,0,0,68.96
2517,"2155929",10299,2,0,0,0,0,39.04
2518,"2155929",10301,1,0,0,0,0,39.04
2519,"2156224",9774,0,1,0,0,1,39.04
2520,"2156224",10303,0,1,0,0,0,68.96
2521,"2156224",10382,0,0,0,0,2,50
2522,"2157040",9959,1,0,0,0,1,65.04
2523,"2157040",10245,1,0,0,0,2,68.96
2524,"2157040",10255,1,0,0,0,0,68.96
2525,"2157040",10374,1,0,0,0,0,68.96
2526,"2157164",9928,0,1,0,0,0,65.04
2527,"2157164",10327,0,1,0,0,0,68.96
2528,"2157420",9787,0,0,1,0,1,39.04
2529,"2157420",10150,0,0,0,0,1,33.04
2530,"2157420",10300,1,0,0,0,0,39.04
2531,"2158097",9743,0,0,0,0,3,39.04
2532,"2158097",9748,0,0,0,0,3,39.04
2533,"2158097",9830,0,0,0,0,2,65.04
2534,"2158097",10014,0,0,0,0,2,48.96
2535,"2158097",10017,0,0,0,0,2,48.96
2536,"2158097",10109,0,0,0,0,6,33.36
2537,"2158097",10110,0,0,6,0,0,33.36
2538,"2158097",10298,0,0,2,0,0,39.04
2539,"2158097",10452,0,0,0,0,2,50
2540,"2158196",10292,0,0,0,2,0,68.96
2541,"2158196",10452,1,0,0,0,1,50
2543,"2158436",9774,0,0,1,0,0,65.04
2545,"2158436",9840,0,0,1,0,0,65.04
2546,"2158436",9896,0,0,0,1,0,65.04
2547,"2158436",10058,0,0,1,0,0,65.04
2548,"2158436",10072,0,0,1,0,0,65.04
2550,"2158436",10204,0,0,1,0,0,68.96
2552,"2158436",10429,1,0,0,0,0,24.96
2553,"2158642",9694,0,0,0,0,1,58.96
2554,"2158642",9759,0,0,0,0,2,58.96
2555,"2158642",9772,0,0,0,0,2,58.96
2556,"2158642",9871,0,0,0,0,2,65.04
2557,"2158642",10111,0,0,0,0,3,33.36
2558,"2158642",10265,0,0,0,0,2,44
2559,"2158873",10257,0,1,0,0,0,68.96
2560,"2158873",10409,6,0,0,0,0,68.96
2562,"2159897",9896,1,0,0,0,0,65.04
2563,"2159897",10115,0,0,1,0,0,50
2564,"2159897",10151,0,0,1,0,0,33.04
2565,"2160259",9774,1,0,0,0,0,65.04
2566,"2160259",9781,2,0,1,0,1,65.04
2567,"2160259",9843,1,0,0,0,0,65.04
2568,"2160259",9962,1,0,0,0,0,65.04
2569,"2160259",10451,0,0,1,0,0,50
2570,"2160382",9931,2,0,0,0,0,50
2571,"2160382",10115,2,0,0,0,0,50
2572,"2160440",10152,0,0,3,0,0,33.36
2574,"2160440",10167,2,0,0,0,0,50
2575,"2160440",10172,0,0,2,0,0,39.04
2576,"2160440",10278,2,0,0,0,0,39.04
2577,"2160440",10285,0,0,2,0,0,68.96
2578,"2160440",10292,0,0,1,0,0,68.96
2579,"2160440",10299,2,0,2,0,0,39.04
2581,"2160549",10340,0,0,1,0,1,50
2582,"2160549",10380,0,0,1,0,1,50
2584,"2160762",10111,0,0,0,3,0,33.04
2585,"2160762",10342,0,0,0,2,0,50
2586,"2160762",10386,0,0,0,2,0,50
2589,"2161554",9688,0,0,0,1,0,58.96
2590,"2161554",9976,1,0,0,0,0,65.04
2591,"2161554",10017,0,0,0,1,0,65.04
2592,"2161554",10084,0,0,0,1,0,65.04
2593,"2161554",10098,0,0,0,1,0,65.04
2594,"2161554",10119,0,0,0,1,0,68.96
2595,"2161554",10149,0,3,2,0,0,33.04
2596,"2161554",10295,0,0,0,2,0,39.04
2597,"2161885",9743,0,1,1,0,0,39.04
2598,"2161885",9747,0,2,0,0,0,39.04
2599,"2161885",9774,0,0,1,0,0,39.04
2600,"2161885",9810,0,1,1,0,0,39.04
2601,"2161885",9845,0,2,0,0,0,39.04
2602,"2161885",10391,2,0,0,0,0,50
2603,"2162206",9766,0,1,0,0,0,58.96
2604,"2162206",9924,1,0,0,0,0,68.96
2605,"2162206",9981,0,0,0,0,1,65.04
2606,"2162206",10337,1,1,0,0,0,50
2607,"2162206",10359,2,0,0,0,0,68.96
2608,"2162206",10379,0,0,0,0,1,50
2609,"2162313",9878,0,0,0,0,1,65.04
2610,"2162313",10256,0,0,0,1,0,68.96
2611,"2162313",10277,0,1,0,0,0,68.96
2612,"2162313",10291,0,0,0,1,0,68.96
2613,"2162313",10347,0,0,0,1,0,68.96
2615,"2162545",9975,0,2,0,0,2,65.04
2616,"2162545",10069,1,0,0,0,0,65.04
2617,"2162545",10154,1,1,1,0,0,33.04
2618,"2162545",10228,0,0,0,0,1,68.96
2619,"2162669",9744,0,1,1,0,0,39.04
2620,"2162669",10018,0,1,0,0,0,48.96
2621,"2162669",10295,0,1,1,0,0,39.04
2623,"2164392",9724,0,1,0,0,0,58.96
2624,"2164392",10299,1,1,0,0,0,65.04
2625,"2164756",9936,1,0,0,0,0,65.04
2626,"2164756",10021,1,0,0,0,0,48.96
2627,"2164863",9799,0,1,0,0,0,65.04
2628,"2164863",9846,0,3,0,0,0,65.04
2629,"2164863",10359,0,0,0,0,1,68.96
2637,"2165746",9667,2,0,0,0,0,62
2638,"2165746",9678,2,0,0,0,0,58.96
2639,"2165746",9706,2,0,0,0,0,58.96
2640,"2165746",9737,2,0,0,0,0,58.96
2641,"2165746",9785,1,0,0,0,0,65.04
2642,"2165746",9885,0,2,0,0,0,65.04
2644,"2165746",9909,2,0,0,0,0,65.04
2645,"2165746",9920,0,0,0,0,1,65.04
2646,"2165746",9954,0,0,1,0,0,63.04
2647,"2165746",10013,1,0,0,0,0,65.04
2648,"2165746",10020,2,0,0,0,1,48.96
2649,"2165746",10040,1,0,0,0,0,65.04
2650,"2165746",10084,0,0,2,0,0,65.04
2651,"2165746",10119,1,0,0,0,0,50
2652,"2165746",10170,0,0,1,0,0,39.04
2653,"2165746",10237,1,0,0,0,0,68.96
2654,"2165746",10254,1,0,0,0,0,68.96
2655,"2165746",10280,2,0,0,0,0,39.04
2656,"2165746",10296,0,0,1,0,0,39.04
2657,"2165746",10301,0,0,0,0,2,39.04
2658,"2165746",10315,0,0,1,0,0,68.96
2659,"2165746",10367,1,0,0,0,0,65.04
2661,"2165746",10450,1,0,0,0,0,50
2662,"2165746",10452,0,0,1,0,0,50
2663,"2165779",10025,0,1,0,0,0,48.96
2664,"2165779",10106,3,0,0,0,0,33.52
2665,"2165779",10134,1,0,0,0,0,68.96
2666,"2165779",10142,1,0,0,0,0,68.96
2667,"2165779",10171,2,0,2,0,0,39.04
2668,"2165779",10277,2,0,0,0,0,39.04
2669,"2165779",10280,4,0,0,0,0,39.04
2670,"2165779",10300,2,0,0,0,2,39.04
2671,"2165779",10417,1,0,0,0,1,68.96
2672,"2165951",9667,0,2,0,0,0,62
2673,"2165951",9705,0,1,0,0,0,58.96
2674,"2165951",9779,3,0,0,0,0,39.04
2675,"2165951",9917,0,1,0,0,0,65.04
2676,"2165951",10029,0,1,0,0,0,65.04
2677,"2165951",10272,0,1,0,0,0,50
2678,"2165951",10336,0,1,0,0,0,50
2679,"2166223",10018,0,0,0,1,0,48.96
2680,"2166223",10386,0,0,0,2,0,50
2682,"2166934",9720,0,0,0,0,1,58.96
2683,"2166934",10168,1,0,0,0,0,68.96
2684,"2166934",10174,0,0,0,0,2,39.04
2685,"2167221",10388,2,0,0,0,0,68.96
2686,"2167221",10441,0,0,2,0,0,68.96
2687,"2167320",9705,1,0,0,0,0,58.96
2688,"2167320",9950,1,0,0,0,0,45.04
2689,"2167320",10255,1,0,0,0,0,68.96
2691,"2167817",9747,1,0,1,0,0,58.96
2692,"2167817",9771,1,0,1,0,0,39.04
2694,"2167817",10274,1,0,0,0,0,65.04
2695,"2167825",9679,0,0,0,0,2,58.96
2697,"2167825",9788,8,0,0,0,0,39.04
2698,"2168005",9935,1,0,0,0,1,50
2699,"2168005",9953,0,0,0,0,2,45.04
2700,"2168013",9808,0,1,0,0,0,39.04
2701,"2168013",10333,0,0,1,0,0,68.96
2702,"2168443",9811,0,1,0,0,2,39.04
2703,"2168443",9819,0,0,0,0,8,48.96
2704,"2168443",9824,0,2,0,0,0,48.96
2705,"2168443",9992,0,3,0,0,0,48.96
2706,"2168443",10018,0,0,0,0,2,48.96
2707,"2168443",10152,0,6,0,0,0,33.36
2708,"2168443",10175,0,6,0,0,0,39.04
2709,"2168443",10182,0,2,0,0,0,50
2710,"2168443",10266,2,2,0,0,2,44
2711,"2168443",10272,0,2,0,0,0,50
2712,"2168443",10340,0,2,0,0,0,50
2713,"2168443",10343,0,0,0,0,2,50
2714,"2168443",10387,1,3,1,0,0,50
2715,"2168443",10389,0,2,0,0,0,50
2716,"2168443",10450,2,2,2,0,0,50
2718,"2169128",9724,3,0,0,0,0,58.96
2720,"2169128",9759,2,0,0,0,0,58.96
2721,"2169128",10053,1,0,0,0,0,65.04
2722,"2169128",10088,1,0,0,0,0,65.04
2723,"2169250",9671,1,0,0,0,1,62
2724,"2169250",9709,1,0,0,0,1,58.96
2725,"2169268",10243,0,0,1,0,0,68.96
2726,"2169268",10253,2,0,0,0,0,68.96
2727,"2169268",10284,0,0,3,0,0,68.96
2728,"2169268",10380,0,1,0,0,0,68.96
2729,"2169268",10396,1,0,0,0,0,68.96
2730,"2169268",10425,0,2,0,0,0,68.96
2731,"2169268",10455,2,0,4,0,0,50
2732,"2169896",9900,0,0,0,1,0,65.04
2733,"2169896",10031,0,0,0,1,0,65.04
2734,"2169896",10101,0,0,0,1,0,65.04
2735,"2169896",10115,0,0,0,1,0,68.96
2736,"2169896",10207,0,0,0,1,0,39.04
2737,"2169896",10315,0,0,0,1,0,68.96
2738,"2169896",10318,0,0,0,1,0,68.96
2742,"2170639",9809,0,0,0,1,0,65.04
2743,"2170639",10010,0,0,0,1,0,65.04
